Date,State,Confirmed,Total Confirmed,Recovered,Total_Recovered,Deceased,Total_Deceased
16-06-2021,Maharashtra,5934880,10107,5679746,10567,115390,1236
17-06-2021,Maharashtra,5944710,9830,5685636,5890,116026,636
18-06-2021,Maharashtra,5954508,9798,5699983,14347,116674,648
19-06-2021,Maharashtra,5963420,8912,5710356,10373,117356,682
20-06-2021,Maharashtra,5972781,9361,5719457,9101,117961,605
21-06-2021,Maharashtra,5979051,6270,5733215,13758,118313,352
22-06-2021,Maharashtra,5987521,8470,5742258,9043,118795,482
23-06-2021,Maharashtra,5997587,10066,5753290,11032,119303,508
24-06-2021,Maharashtra,6007431,9844,5762661,9371,119859,556
25-06-2021,Maharashtra,6017035,9604,5772799,10138,120370,511
26-06-2021,Maharashtra,6026847,9812,5781551,8752,120881,511
27-06-2021,Maharashtra,6036821,9974,5790113,8562,121286,405
28-06-2021,Maharashtra,6043548,6727,5800925,10812,121573,287
29-06-2021,Maharashtra,6051633,8085,5809548,8623,121804,231
30-06-2021,Maharashtra,6061404,9771,5819901,10353,121945,141
01-07-2021,Maharashtra,6070599,9195,5828535,8634,122197,252
02-07-2021,Maharashtra,6079352,8753,5836920,8385,122353,156
03-07-2021,Maharashtra,6088841,9489,5845315,8395,122724,371
04-07-2021,Maharashtra,6098177,9336,5848693,3378,123030,306
05-07-2021,Maharashtra,6104917,6740,5861720,13027,123136,106
06-07-2021,Maharashtra,6113335,8418,5872268,10548,123531,395
07-07-2021,Maharashtra,6122893,9558,5881167,8899,123857,326
08-07-2021,Maharashtra,6131976,9083,5889982,8815,124296,439
09-07-2021,Maharashtra,6140968,8992,5900440,10458,125034,738
10-07-2021,Maharashtra,6149264,8296,5906466,6026,125528,494
11-07-2021,Maharashtra,6157799,8535,5912479,6013,125878,350
12-07-2021,Maharashtra,6165402,7603,5927756,15277,126024,146
13-07-2021,Maharashtra,6172645,7243,5938734,10978,126220,196
14-07-2021,Maharashtra,6181247,8602,5944801,6067,126390,170
15-07-2021,Maharashtra,6189257,8010,5952192,7391,126560,170
16-07-2021,Maharashtra,6197018,7761,5965644,13452,126727,167
17-07-2021,Maharashtra,6205190,8172,5974594,8950,126851,124
18-07-2021,Maharashtra,6214190,9000,5980350,5756,127031,180
19-07-2021,Maharashtra,6220207,6017,5993401,13051,127097,66
20-07-2021,Maharashtra,6229596,9389,6000911,7510,130753,3656
21-07-2021,Maharashtra,6237755,8159,6008750,7839,130918,165
22-07-2021,Maharashtra,6245057,7302,6016506,7756,131038,120
23-07-2021,Maharashtra,6251810,6753,6022485,5979,131205,167
24-07-2021,Maharashtra,6258079,6269,6029817,7332,131429,224
25-07-2021,Maharashtra,6264922,6843,6035029,5212,131552,123
26-07-2021,Maharashtra,6269799,4877,6046106,11077,131605,53
27-07-2021,Maharashtra,6276057,6258,6058751,12645,131859,254
28-07-2021,Maharashtra,6282914,6857,6064856,6105,132145,286
29-07-2021,Maharashtra,6290156,7242,6075888,11032,132335,190
30-07-2021,Maharashtra,6296756,6600,6083319,7431,132566,231
31-07-2021,Maharashtra,6303715,6959,6090786,7467,132791,225
01-08-2021,Maharashtra,6310194,6479,6094896,4110,132948,157
02-08-2021,Maharashtra,6315063,4869,6103325,8429,133038,90
03-08-2021,Maharashtra,6321068,6005,6110124,6799,133215,177
04-08-2021,Maharashtra,6327194,6126,6117560,7436,133410,195
05-08-2021,Maharashtra,6336220,9026,6124278,6718,133530,120
06-08-2021,Maharashtra,6341759,5539,6130137,5859,133717,187
07-08-2021,Maharashtra,6347820,6061,6139493,9356,133845,128
08-08-2021,Maharashtra,6353328,5508,6144388,4895,133996,151
09-08-2021,Maharashtra,6357833,4505,6151956,7568,134064,68
10-08-2021,Maharashtra,6363442,5609,6159676,7720,134201,137
11-08-2021,Maharashtra,6369002,5560,6166620,6944,134364,163
12-08-2021,Maharashtra,6375390,6388,6175010,8390,134572,208
13-08-2021,Maharashtra,6382076,6686,6180871,5861,134730,158
14-08-2021,Maharashtra,6387863,5787,6186223,5352,134909,179
15-08-2021,Maharashtra,6392660,4797,6189933,3710,135039,130
16-08-2021,Maharashtra,6396805,4145,6195744,5811,135139,100
17-08-2021,Maharashtra,6401213,4408,6201168,5424,135255,116
18-08-2021,Maharashtra,6406345,5132,6209364,8196,135413,158
19-08-2021,Maharashtra,6411570,5225,6214921,5557,135567,154
20-08-2021,Maharashtra,6415935,4365,6221305,6384,135672,105
21-08-2021,Maharashtra,6420510,4575,6227219,5914,135817,145
22-08-2021,Maharashtra,6424651,4141,6231999,4780,135962,145
23-08-2021,Maharashtra,6428294,3643,6238794,6795,136067,105
24-08-2021,Maharashtra,6432649,4355,6243034,4240,136355,288
25-08-2021,Maharashtra,6437680,5031,6247414,4380,136571,216
26-08-2021,Maharashtra,6442788,5108,6252150,4736,136730,159
27-08-2021,Maharashtra,6447442,4654,6255451,3301,136900,170
28-08-2021,Maharashtra,6452273,4831,6259906,4455,137026,126
29-08-2021,Maharashtra,6456939,4666,6263416,3510,137157,131
30-08-2021,Maharashtra,6460680,3741,6268112,4696,137209,52
31-08-2021,Maharashtra,6464876,4196,6272800,4688,137313,104
01-09-2021,Maharashtra,6469332,4456,6277230,4430,137496,183
02-09-2021,Maharashtra,6473674,4342,6281985,4755,137551,55
03-09-2021,Maharashtra,6477987,4313,6286345,4360,137643,92
04-09-2021,Maharashtra,6482117,4130,6288851,2506,137707,64
05-09-2021,Maharashtra,6486174,4057,6294767,5916,137774,67
06-09-2021,Maharashtra,6489800,3626,6300755,5988,137811,37
07-09-2021,Maharashtra,6493698,3898,6304336,3581,137897,86
08-09-2021,Maharashtra,6497872,4174,6308491,4155,137962,65
09-09-2021,Maharashtra,6487025,-10847,6295236,-13255,138017,55
10-09-2021,Maharashtra,6491179,4154,6299760,4524,138061,44
11-09-2021,Maharashtra,6494254,3075,6302816,3056,138096,35
12-09-2021,Maharashtra,6497877,3623,6305788,2972,138142,46
13-09-2021,Maharashtra,6500617,2740,6309021,3233,138169,27
14-09-2021,Maharashtra,6504147,3530,6312706,3685,138221,52
15-09-2021,Maharashtra,6507930,3783,6317070,4364,138277,56
16-09-2021,Maharashtra,6511525,3595,6320310,3240,138322,45
17-09-2021,Maharashtra,6515111,3586,6324720,4410,138389,67
18-09-2021,Maharashtra,6518502,3391,6328561,3841,138469,80
19-09-2021,Maharashtra,6521915,3413,6336887,8326,138518,49
20-09-2021,Maharashtra,6524498,2583,6340723,3836,138546,28
21-09-2021,Maharashtra,6527629,3131,6344744,4021,138616,70
22-09-2021,Maharashtra,6531237,3608,6349029,4285,138664,48
23-09-2021,Maharashtra,6534557,3320,6353079,4050,138725,61
24-09-2021,Maharashtra,6537843,3286,6357012,3933,138776,51
25-09-2021,Maharashtra,6541119,3276,6360735,3723,138834,58
26-09-2021,Maharashtra,6544325,3206,6364027,3292,138870,36
27-09-2021,Maharashtra,6541762,-2563,6362248,-1779,138902,32
28-09-2021,Maharashtra,6544606,2844,6365277,3029,138962,60
29-09-2021,Maharashtra,6547793,3187,6368530,3253,139011,49
30-09-2021,Maharashtra,6550856,3063,6371728,3198,139067,56
01-10-2021,Maharashtra,6553961,3105,6374892,3164,139117,50
02-10-2021,Maharashtra,6556657,2696,6377954,3062,139166,49
03-10-2021,Maharashtra,6559349,2692,6380670,2716,139206,40
04-10-2021,Maharashtra,6562514,3165,6386059,5389,139233,27
05-10-2021,Maharashtra,6564915,2401,6388899,2840,139272,39
06-10-2021,Maharashtra,6567791,2876,6391662,2763,139362,90
07-10-2021,Maharashtra,6570472,2681,6394075,2413,139411,49
08-10-2021,Maharashtra,6573092,2620,6397018,2943,139470,59
09-10-2021,Maharashtra,6575578,2486,6399464,2446,139514,44
10-10-2021,Maharashtra,6577872,2294,6401287,1823,139542,28
11-10-2021,Maharashtra,6579608,1736,6404320,3033,139578,36
12-10-2021,Maharashtra,6581677,2069,6407936,3616,139621,43
13-10-2021,Maharashtra,6583896,2219,6411075,3139,139670,49
14-10-2021,Maharashtra,6586280,2384,6413418,2343,139705,35
15-10-2021,Maharashtra,6588429,2149,6415316,1898,139734,29
16-10-2021,Maharashtra,6589982,1553,6416998,1682,139760,26
17-10-2021,Maharashtra,6591697,1715,6419678,2680,139789,29
18-10-2021,Maharashtra,6593182,1485,6421756,2078,139816,27
19-10-2021,Maharashtra,6594820,1638,6424547,2791,139865,49
20-10-2021,Maharashtra,6596645,1825,6427426,2879,139886,21
21-10-2021,Maharashtra,6598218,1573,6430394,2968,139925,39
22-10-2021,Maharashtra,6599850,1632,6432138,1744,139965,40
23-10-2021,Maharashtra,6601551,1701,6433919,1781,139998,33
24-10-2021,Maharashtra,6602961,1410,6435439,1520,140016,18
25-10-2021,Maharashtra,6603850,889,6437025,1586,140028,12
26-10-2021,Maharashtra,6605051,1201,6438395,1370,140060,32
27-10-2021,Maharashtra,6606536,1485,6443342,4947,140098,38
28-10-2021,Maharashtra,6607954,1418,6445454,2112,140134,36
29-10-2021,Maharashtra,6609292,1338,6447038,1584,140170,36
30-10-2021,Maharashtra,6609906,614,6449186,2148,140196,26
31-10-2021,Maharashtra,6611078,1172,6450585,1399,140216,20
24-03-2020,Manipur,1,1,0,0,0,0
25-03-2020,Manipur,1,0,0,0,0,0
26-03-2020,Manipur,1,0,0,0,0,0
27-03-2020,Manipur,1,0,0,0,0,0
28-03-2020,Manipur,1,0,0,0,0,0
29-03-2020,Manipur,1,0,0,0,0,0
30-03-2020,Manipur,1,0,0,0,0,0
31-03-2020,Manipur,1,0,0,0,0,0
01-04-2020,Manipur,1,0,0,0,0,0
02-04-2020,Manipur,2,1,0,0,0,0
03-04-2020,Manipur,2,0,0,0,0,0
04-04-2020,Manipur,2,0,0,0,0,0
05-04-2020,Manipur,2,0,0,0,0,0
06-04-2020,Manipur,2,0,1,1,0,0
07-04-2020,Manipur,2,0,1,0,0,0
08-04-2020,Manipur,2,0,1,0,0,0
09-04-2020,Manipur,2,0,1,0,0,0
10-04-2020,Manipur,2,0,1,0,0,0
11-04-2020,Manipur,2,0,1,0,0,0
12-04-2020,Manipur,2,0,1,0,0,0
13-04-2020,Manipur,2,0,1,0,0,0
14-04-2020,Manipur,2,0,1,0,0,0
15-04-2020,Manipur,2,0,1,0,0,0
16-04-2020,Manipur,2,0,1,0,0,0
17-04-2020,Manipur,2,0,1,0,0,0
18-04-2020,Manipur,2,0,1,0,0,0
19-04-2020,Manipur,2,0,1,0,0,0
20-04-2020,Manipur,2,0,2,1,0,0
21-04-2020,Manipur,2,0,2,0,0,0
22-04-2020,Manipur,2,0,2,0,0,0
23-04-2020,Manipur,2,0,2,0,0,0
24-04-2020,Manipur,2,0,2,0,0,0
25-04-2020,Manipur,2,0,2,0,0,0
26-04-2020,Manipur,2,0,2,0,0,0
27-04-2020,Manipur,2,0,2,0,0,0
28-04-2020,Manipur,2,0,2,0,0,0
29-04-2020,Manipur,2,0,2,0,0,0
30-04-2020,Manipur,2,0,2,0,0,0
01-05-2020,Manipur,2,0,2,0,0,0
02-05-2020,Manipur,2,0,2,0,0,0
03-05-2020,Manipur,2,0,2,0,0,0
04-05-2020,Manipur,2,0,2,0,0,0
05-05-2020,Manipur,2,0,2,0,0,0
06-05-2020,Manipur,2,0,2,0,0,0
07-05-2020,Manipur,2,0,2,0,0,0
08-05-2020,Manipur,2,0,2,0,0,0
09-05-2020,Manipur,2,0,2,0,0,0
10-05-2020,Manipur,2,0,2,0,0,0
11-05-2020,Manipur,2,0,2,0,0,0
12-05-2020,Manipur,2,0,2,0,0,0
13-05-2020,Manipur,2,0,2,0,0,0
14-05-2020,Manipur,3,1,2,0,0,0
15-05-2020,Manipur,3,0,2,0,0,0
16-05-2020,Manipur,7,4,2,0,0,0
17-05-2020,Manipur,7,0,2,0,0,0
18-05-2020,Manipur,7,0,2,0,0,0
19-05-2020,Manipur,9,2,2,0,0,0
20-05-2020,Manipur,25,16,2,0,0,0
21-05-2020,Manipur,25,0,2,0,0,0
22-05-2020,Manipur,26,1,2,0,0,0
23-05-2020,Manipur,29,3,2,0,0,0
24-05-2020,Manipur,32,3,4,2,0,0
25-05-2020,Manipur,36,4,4,0,0,0
26-05-2020,Manipur,39,3,4,0,0,0
27-05-2020,Manipur,44,5,4,0,0,0
28-05-2020,Manipur,55,11,4,0,0,0
29-05-2020,Manipur,59,4,6,2,0,0
30-05-2020,Manipur,60,1,6,0,0,0
31-05-2020,Manipur,71,11,11,5,0,0
01-06-2020,Manipur,83,12,11,0,0,0
02-06-2020,Manipur,89,6,14,3,0,0
03-06-2020,Manipur,108,19,38,24,0,0
04-06-2020,Manipur,124,16,38,0,0,0
05-06-2020,Manipur,132,8,38,0,0,0
06-06-2020,Manipur,157,25,52,14,0,0
07-06-2020,Manipur,172,15,52,0,0,0
08-06-2020,Manipur,272,100,58,6,0,0
09-06-2020,Manipur,304,32,64,6,0,0
10-06-2020,Manipur,311,7,64,0,0,0
11-06-2020,Manipur,366,55,73,9,0,0
12-06-2020,Manipur,385,19,73,0,0,0
13-06-2020,Manipur,449,64,73,0,0,0
14-06-2020,Manipur,458,9,91,18,0,0
15-06-2020,Manipur,490,32,151,60,0,0
16-06-2020,Manipur,500,10,159,8,0,0
17-06-2020,Manipur,552,52,192,33,0,0
18-06-2020,Manipur,606,54,199,7,0,0
19-06-2020,Manipur,681,75,218,19,0,0
20-06-2020,Manipur,777,96,232,14,0,0
21-06-2020,Manipur,841,64,250,18,0,0
22-06-2020,Manipur,898,57,250,0,0,0
23-06-2020,Manipur,921,23,258,8,0,0
24-06-2020,Manipur,970,49,328,70,0,0
25-06-2020,Manipur,1056,86,354,26,0,0
26-06-2020,Manipur,1075,19,393,39,0,0
27-06-2020,Manipur,1092,17,432,39,0,0
28-06-2020,Manipur,1185,93,455,23,0,0
29-06-2020,Manipur,1227,42,494,39,0,0
30-06-2020,Manipur,1234,7,553,59,0,0
01-07-2020,Manipur,1260,26,579,26,0,0
02-07-2020,Manipur,1279,19,616,37,0,0
03-07-2020,Manipur,1316,37,639,23,0,0
04-07-2020,Manipur,1325,9,667,28,0,0
05-07-2020,Manipur,1366,41,689,22,0,0
06-07-2020,Manipur,1390,24,734,45,0,0
07-07-2020,Manipur,1430,40,771,37,0,0
08-07-2020,Manipur,1435,5,793,22,0,0
09-07-2020,Manipur,1450,15,799,6,0,0
10-07-2020,Manipur,1582,132,832,33,0,0
11-07-2020,Manipur,1593,11,843,11,0,0
12-07-2020,Manipur,1609,16,896,53,0,0
13-07-2020,Manipur,1626,17,970,74,0,0
14-07-2020,Manipur,1672,46,1020,50,0,0
15-07-2020,Manipur,1700,28,1080,60,0,0
16-07-2020,Manipur,1764,64,1129,49,0,0
17-07-2020,Manipur,1800,36,1163,34,0,0
18-07-2020,Manipur,1891,91,1182,19,0,0
19-07-2020,Manipur,1911,20,1235,53,0,0
20-07-2020,Manipur,1925,14,1320,85,0,0
21-07-2020,Manipur,2015,90,1384,64,0,0
22-07-2020,Manipur,2060,45,1418,34,0,0
23-07-2020,Manipur,2115,55,1460,42,0,0
24-07-2020,Manipur,2146,31,1491,31,0,0
25-07-2020,Manipur,2176,30,1520,29,0,0
26-07-2020,Manipur,2235,59,1521,1,0,0
27-07-2020,Manipur,2286,51,1559,38,0,0
28-07-2020,Manipur,2317,31,1615,56,0,0
29-07-2020,Manipur,2458,141,1653,38,1,1
30-07-2020,Manipur,2505,47,1672,19,4,3
31-07-2020,Manipur,2621,116,1689,17,5,1
01-08-2020,Manipur,2756,135,1699,10,6,1
02-08-2020,Manipur,2831,75,1737,38,7,1
03-08-2020,Manipur,2922,91,1766,29,7,0
04-08-2020,Manipur,3020,98,1814,48,7,0
05-08-2020,Manipur,3095,75,1862,48,7,0
06-08-2020,Manipur,3219,124,1905,43,8,1
07-08-2020,Manipur,3468,249,1926,21,10,2
08-08-2020,Manipur,3637,169,1927,1,11,1
09-08-2020,Manipur,3755,118,2044,117,11,0
10-08-2020,Manipur,3855,100,2122,78,11,0
11-08-2020,Manipur,3943,88,2155,33,12,1
12-08-2020,Manipur,3984,41,2231,76,12,0
13-08-2020,Manipur,4114,130,2295,64,13,1
14-08-2020,Manipur,4200,86,2360,65,13,0
15-08-2020,Manipur,4392,192,2438,78,13,0
16-08-2020,Manipur,4571,179,2632,194,16,3
17-08-2020,Manipur,4689,118,2734,102,17,1
18-08-2020,Manipur,4767,78,2789,55,18,1
19-08-2020,Manipur,4878,111,2885,96,18,0
20-08-2020,Manipur,4927,49,3002,117,18,0
21-08-2020,Manipur,5051,124,3261,259,20,2
22-08-2020,Manipur,5134,83,3455,194,22,2
23-08-2020,Manipur,5248,114,3616,161,22,0
24-08-2020,Manipur,5364,116,3713,97,22,0
25-08-2020,Manipur,5446,82,3812,99,24,2
26-08-2020,Manipur,5587,141,3829,17,25,1
27-08-2020,Manipur,5727,140,3957,128,25,0
28-08-2020,Manipur,5845,118,4057,100,27,2
29-08-2020,Manipur,5962,117,4186,129,28,1
30-08-2020,Manipur,6114,152,4239,53,28,0
31-08-2020,Manipur,6254,140,4330,91,28,0
01-09-2020,Manipur,6384,130,4450,120,29,1
02-09-2020,Manipur,6509,125,4607,157,29,0
03-09-2020,Manipur,6611,102,4774,167,32,3
04-09-2020,Manipur,6701,90,4899,125,35,3
05-09-2020,Manipur,6885,184,4975,76,36,1
06-09-2020,Manipur,7024,139,5164,189,38,2
07-09-2020,Manipur,7108,84,5358,194,38,0
08-09-2020,Manipur,7204,96,5484,126,39,1
09-09-2020,Manipur,7364,160,5548,64,40,1
10-09-2020,Manipur,7472,108,5793,245,44,4
11-09-2020,Manipur,7581,109,6002,209,44,0
12-09-2020,Manipur,7733,152,6102,100,45,1
13-09-2020,Manipur,7877,144,6191,89,46,1
14-09-2020,Manipur,7973,96,6340,149,46,0
15-09-2020,Manipur,8212,239,6418,78,47,1
16-09-2020,Manipur,8322,110,6521,103,48,1
17-09-2020,Manipur,8432,110,6539,18,51,3
18-09-2020,Manipur,8609,177,6629,90,52,1
19-09-2020,Manipur,8726,117,6723,94,55,3
20-09-2020,Manipur,8896,170,6767,44,57,2
21-09-2020,Manipur,9012,116,6838,71,59,2
22-09-2020,Manipur,9282,270,6887,49,60,1
23-09-2020,Manipur,9378,96,7108,221,62,2
24-09-2020,Manipur,9539,161,7369,261,62,0
25-09-2020,Manipur,9793,254,7602,233,63,1
26-09-2020,Manipur,10053,260,7681,79,64,1
27-09-2020,Manipur,10301,248,7876,195,64,0
28-09-2020,Manipur,10479,178,7982,106,64,0
29-09-2020,Manipur,10748,269,8039,57,65,1
30-09-2020,Manipur,10985,237,8460,421,67,2
01-10-2020,Manipur,11113,128,8641,181,68,1
02-10-2020,Manipur,11399,286,8992,351,69,1
03-10-2020,Manipur,11651,252,9081,89,71,2
04-10-2020,Manipur,11857,206,9205,124,74,3
05-10-2020,Manipur,12107,250,9334,129,75,1
06-10-2020,Manipur,12242,135,9482,148,78,3
07-10-2020,Manipur,12491,249,9604,122,80,2
08-10-2020,Manipur,12681,190,9719,115,83,3
09-10-2020,Manipur,12812,131,9866,147,86,3
10-10-2020,Manipur,13094,282,10306,440,88,2
11-10-2020,Manipur,13328,234,10504,198,91,3
12-10-2020,Manipur,13558,230,10707,203,93,2
13-10-2020,Manipur,13795,237,10829,122,97,4
14-10-2020,Manipur,14096,301,10915,86,103,6
15-10-2020,Manipur,14380,284,11081,166,104,1
16-10-2020,Manipur,14717,337,11245,164,109,5
17-10-2020,Manipur,15143,426,11443,198,111,2
18-10-2020,Manipur,15465,322,11741,298,116,5
19-10-2020,Manipur,15780,315,11913,172,117,1
20-10-2020,Manipur,16064,284,12059,146,121,4
21-10-2020,Manipur,16278,214,12197,138,124,3
22-10-2020,Manipur,16623,345,12393,196,127,3
23-10-2020,Manipur,16779,156,12562,169,132,5
24-10-2020,Manipur,17024,245,12719,157,138,6
25-10-2020,Manipur,17162,138,12857,138,139,1
26-10-2020,Manipur,17426,264,13057,200,144,5
27-10-2020,Manipur,17606,180,13208,151,150,6
28-10-2020,Manipur,17811,205,13420,212,156,6
29-10-2020,Manipur,18053,242,13583,163,160,4
30-10-2020,Manipur,18274,221,13805,222,164,4
31-10-2020,Manipur,18504,230,14862,1057,168,4
01-11-2020,Manipur,18752,248,15065,203,171,3
02-11-2020,Manipur,19093,341,15343,278,180,9
03-11-2020,Manipur,19243,150,15460,117,184,4
04-11-2020,Manipur,19505,262,15618,158,187,3
05-11-2020,Manipur,19727,222,15750,132,189,2
06-11-2020,Manipur,19893,166,16092,342,191,2
07-11-2020,Manipur,20133,240,16714,622,194,3
08-11-2020,Manipur,20378,245,17072,358,197,3
09-11-2020,Manipur,20560,182,17259,187,198,1
10-11-2020,Manipur,20779,219,17534,275,200,2
11-11-2020,Manipur,20959,180,17698,164,202,2
12-11-2020,Manipur,21213,254,17889,191,207,5
13-11-2020,Manipur,21427,214,18144,255,213,6
14-11-2020,Manipur,21638,211,18334,190,218,5
15-11-2020,Manipur,21873,235,18593,259,221,3
16-11-2020,Manipur,22051,178,18832,239,224,3
17-11-2020,Manipur,22210,159,19065,233,225,1
18-11-2020,Manipur,22320,110,19259,194,231,6
19-11-2020,Manipur,22550,230,19431,172,231,0
20-11-2020,Manipur,22750,200,19620,189,232,1
21-11-2020,Manipur,23020,270,19813,193,233,1
22-11-2020,Manipur,23402,382,20018,205,236,3
23-11-2020,Manipur,23652,250,20374,356,238,2
24-11-2020,Manipur,23942,290,20525,151,240,2
25-11-2020,Manipur,24135,193,20640,115,245,5
26-11-2020,Manipur,24294,159,20798,158,249,4
27-11-2020,Manipur,24516,222,21006,208,256,7
28-11-2020,Manipur,24751,235,21203,197,263,7
29-11-2020,Manipur,24912,161,21401,198,273,10
30-11-2020,Manipur,25047,135,21566,165,281,8
01-12-2020,Manipur,25245,198,21718,152,289,8
02-12-2020,Manipur,25392,147,21937,219,291,2
03-12-2020,Manipur,25538,146,22172,235,294,3
04-12-2020,Manipur,25693,155,22445,273,295,1
05-12-2020,Manipur,25859,166,22655,210,299,4
06-12-2020,Manipur,26075,216,22848,193,306,7
07-12-2020,Manipur,26227,152,22997,149,309,3
08-12-2020,Manipur,26398,171,23166,169,311,2
09-12-2020,Manipur,26536,138,23301,135,318,7
10-12-2020,Manipur,26687,151,23397,96,318,0
11-12-2020,Manipur,26861,174,23541,144,320,2
12-12-2020,Manipur,27038,177,23657,116,322,2
13-12-2020,Manipur,27157,119,23759,102,322,0
14-12-2020,Manipur,27211,54,24739,980,324,2
15-12-2020,Manipur,27294,83,24880,141,327,3
16-12-2020,Manipur,27375,81,25107,227,329,2
17-12-2020,Manipur,27456,81,25250,143,332,3
18-12-2020,Manipur,27542,86,25371,121,334,2
19-12-2020,Manipur,27600,58,25512,141,336,2
20-12-2020,Manipur,27648,48,25646,134,337,1
21-12-2020,Manipur,27686,38,25779,133,337,0
22-12-2020,Manipur,27725,39,25928,149,337,0
23-12-2020,Manipur,27829,104,26030,102,338,1
24-12-2020,Manipur,27878,49,26173,143,341,3
25-12-2020,Manipur,27945,67,26247,74,344,3
26-12-2020,Manipur,27978,33,26331,84,344,0
27-12-2020,Manipur,28031,53,26404,73,348,4
